,KS_score,GS76_score,rank_KS,rank_GS76,consensus_rank,emt_group
F840,-0.08295870795870795,1.1970680959891666,1671.0,1698.0,1684.5,Hybrid
F841,-0.14618714618714618,0.5875855252642239,1217.0,1552.0,1384.5,E
F842,-0.6070179820179821,12.721091092451317,2.0,3262.0,1632.0,Hybrid
F843,-0.23426573426573427,9.347339690639572,632.0,3168.0,1900.0,M
F844,0.1205044955044955,-1.12138994790552,2208.5,1160.0,1684.25,Hybrid
F845,-0.13727938727938727,5.554446041683377,1284.5,2696.0,1990.25,M
F846,-0.42861305361305363,9.531470843059232,64.5,3179.0,1621.75,Hybrid
F847,-0.20691808191808192,2.276750498423084,791.5,1962.0,1376.75,E
F848,0.09103396603396603,0.31886531804840246,1827.0,1493.0,1660.0,Hybrid
F849,0.43398268398268397,-32.53010515296954,3231.0,21.0,1626.0,Hybrid
F850,0.10934898434898435,-3.04820588272311,2067.5,831.0,1449.25,E
F851,-0.2539127539127539,6.712336459556916,537.5,2899.0,1718.25,M
F852,0.21615884115884115,-8.571442931112657,2912.5,268.0,1590.25,Hybrid
F853,-0.1081002331002331,-1.4297794806788815,1523.0,1099.0,1311.0,E
F854,-0.24737762237762237,5.855178123943368,580.0,2766.0,1673.0,Hybrid
F855,0.17852980352980352,-3.3647786000719364,2745.0,770.0,1757.5,M
F856,-0.1617965367965368,5.0961314476700466,1093.0,2594.0,1843.5,M
F857,-0.3348734598734599,7.6782080245450075,231.0,3026.0,1628.5,Hybrid
F858,0.12408424908424909,-22.730887571001055,2249.0,35.0,1142.0,E
F859,-0.20496170496170496,5.820796088179819,812.5,2762.0,1787.25,M
F860,0.2927905427905428,-8.937783469548755,3108.5,244.0,1676.25,Hybrid
F861,-0.3618048618048618,13.23674289273756,167.0,3268.0,1717.5,Hybrid
F862,0.1558857808857809,-4.626136558873931,2577.0,590.0,1583.5,Hybrid
F863,-0.28384115884115885,4.581416785783176,380.0,2496.0,1438.0,E
F864,0.22315184815184816,-9.167891341389229,2930.5,232.0,1581.25,Hybrid
F865,0.18818681318681318,-3.910502554376542,2787.0,677.0,1732.0,M
F866,0.08137695637695638,1.078364326129332,1755.0,1665.0,1710.0,Hybrid
F867,0.09224109224109224,1.2759903433774582,1837.5,1722.0,1779.75,M
F868,-0.21120546120546121,3.2282571440886016,766.0,2199.0,1482.5,E
F869,0.12337662337662338,-3.8497151257543436,2240.0,688.0,1464.0,E
F870,-0.0961954711954712,0.5922804106477528,1607.0,1554.0,1580.5,Hybrid
F871,0.09561272061272061,-0.007207266185375261,1886.0,1414.0,1650.0,Hybrid
F872,0.1324092574092574,3.4695475012170434,2363.0,2245.0,2304.0,M
F873,-0.16658341658341658,1.7082366435021399,1052.0,1835.0,1443.5,E
F874,-0.22136197136197136,7.17744709950707,697.0,2957.0,1827.0,M
F875,0.30602730602730605,-16.79627678213411,3135.0,64.0,1599.5,Hybrid
F876,0.2616966366966367,-5.726777389525161,3049.0,472.0,1760.5,M
F877,0.1995088245088245,-3.542174515874251,2847.5,747.0,1797.25,M
F878,0.2447136197136197,-6.953593711355513,3002.0,376.0,1689.0,Hybrid
F879,0.17836330336330336,-3.0240310001475095,2742.0,836.0,1789.0,M
F880,0.10547785547785547,1.9431547781678304,2008.0,1889.0,1948.5,M
F881,0.22107059607059606,-3.931358241606837,2925.0,674.0,1799.5,M
F882,0.16945554445554445,-0.5194290193150195,2676.5,1294.0,1985.25,M
F883,0.29204129204129203,-12.211025648394745,3106.0,126.0,1616.0,Hybrid
F884,-0.3193889443889444,6.797260751424922,274.0,2914.0,1594.0,Hybrid
F885,-0.25303862803862803,7.705674546669513,546.5,3028.0,1787.25,M
F886,-0.14947552447552448,3.6228235185737248,1192.0,2287.0,1739.5,M
F887,-0.2249000999000999,6.174664602388297,674.0,2814.0,1744.0,M
F888,0.17565767565767565,-5.721820586621881,2712.0,474.0,1593.0,Hybrid
F889,0.0964035964035964,-0.6100639216492141,1894.5,1273.0,1583.75,Hybrid
F890,0.5183566433566433,-29.54715750187111,3248.5,25.0,1636.75,Hybrid
F891,0.07022144522144522,0.20271286186130055,1711.0,1465.0,1588.0,Hybrid
F892,0.1153013653013653,-0.2615107088994506,2138.5,1360.0,1749.25,M
F893,0.10264735264735264,0.8517749448108631,1973.5,1612.0,1792.75,M
F894,0.24025974025974026,-5.233488316000923,2988.5,511.0,1749.75,M
F895,0.5402097902097902,-44.65145768236523,3252.0,9.0,1630.5,Hybrid
F896,-0.14514652014652016,4.27812287470924,1224.0,2426.0,1825.0,M
F897,-0.18606393606393606,2.4916363836833497,921.0,2019.0,1470.0,E
F898,-0.25095737595737594,5.8285378643328585,561.0,2764.0,1662.5,Hybrid
F899,0.08807858807858808,-1.908068332644092,1801.0,1017.0,1409.0,E
F900,0.1702047952047952,-3.891527840670342,2680.5,679.0,1679.75,Hybrid
F901,-0.3178904428904429,8.83539213281496,278.0,3125.0,1701.5,Hybrid
F902,0.19413919413919414,-5.98600847122264,2817.0,434.0,1625.5,Hybrid
F903,0.19143356643356643,-1.9913191934339238,2800.0,1007.0,1903.5,M
F904,0.3188061938061938,-5.962180165933276,3155.5,439.0,1797.25,M
F905,0.24979187479187479,-11.48713824006597,3019.0,149.0,1584.0,Hybrid
F906,-0.3359140859140859,7.018364682870342,228.0,2943.0,1585.5,Hybrid
F907,-0.3742923742923743,9.552574789139058,135.0,3185.0,1660.0,Hybrid
F908,-0.17091242091242093,4.6628996901193815,1021.5,2511.0,1766.25,M
F909,0.16096403596403597,-2.39235979216636,2609.0,926.0,1767.5,M
F910,0.12287712287712288,-4.628905824153513,2234.5,589.0,1411.75,E
F911,0.12645687645687645,-5.835961086557312,2276.5,463.0,1369.75,E
F912,0.15755078255078256,-3.7195693537867314,2588.5,712.0,1650.25,Hybrid
F913,-0.24887612387612387,5.276580020862376,571.5,2633.0,1602.25,Hybrid
F914,-0.42445054945054944,7.731377866778125,69.5,3031.0,1550.25,E
F915,-0.14918414918414918,0.016841507624206997,1198.5,1417.0,1307.75,E
F916,0.12033799533799534,-0.85994037289543,2205.5,1221.0,1713.25,Hybrid
F917,0.14177489177489178,-1.891140359066604,2465.0,1020.0,1742.5,M
F918,-0.2955794205794206,0.08116762303047409,340.0,1432.0,886.0,E
F919,-0.2696886446886447,4.5022978357088945,445.5,2479.0,1462.25,E
F920,-0.22893772893772893,4.998693890986658,654.5,2576.0,1615.25,Hybrid
F921,0.16483516483516483,-7.037022944927465,2638.5,373.0,1505.75,E
F922,-0.1751998001998002,0.5116285193960977,990.0,1537.0,1263.5,E
F923,0.15725940725940726,-1.0271360567097219,2585.0,1180.0,1882.5,M
F924,0.1914751914751915,-5.053109576960004,2801.5,531.0,1666.25,Hybrid
F925,0.09045121545121546,1.353592304180026,1820.5,1742.0,1781.25,M
F926,0.17686480186480186,-3.268279053664891,2727.5,789.0,1758.25,M
F927,0.29324841824841824,-10.231329658217355,3111.0,181.0,1646.0,Hybrid
F928,-0.39676989676989677,9.105806411852214,105.5,3150.0,1627.75,Hybrid
F929,0.15963203463203463,-2.123510563478952,2601.5,980.0,1790.75,M
F930,-0.16404428904428905,1.1932467488430447,1069.0,1697.0,1383.0,E
F931,-0.14976689976689977,-0.045714224914021884,1184.0,1404.0,1294.0,E
F932,-0.10127372627372627,-0.968245143589705,1565.5,1196.0,1380.75,E
F933,-0.12924575424575424,-4.080882075121686,1363.0,660.0,1011.5,E
F934,-0.2746003996003996,5.808449964165938,422.5,2758.0,1590.25,Hybrid
F935,-0.1379037629037629,-3.534253103468636,1279.0,749.0,1014.0,E
F936,-0.14964202464202464,5.257378646499291,1187.5,2626.0,1906.75,M
F937,0.08037795537795538,-3.614663662487871,1753.0,734.0,1243.5,E
F938,0.24621212121212122,-10.555783875437172,3005.5,172.0,1588.75,Hybrid
F939,0.09998334998334998,-1.7952634773157286,1935.0,1033.0,1484.0,E
F940,-0.47206959706959706,10.453228554869682,30.0,3222.0,1626.0,Hybrid
F941,0.260031635031635,-8.225217396608958,3045.0,288.0,1666.5,Hybrid
F942,-0.15334665334665334,3.6960816223791397,1151.0,2299.0,1725.0,M
F943,-0.22385947385947386,3.7239193574706704,682.5,2307.0,1494.75,E
F944,-0.10381285381285381,3.1771630313088224,1554.5,2189.0,1871.75,M
F945,-0.1772810522810523,4.523572774683338,978.0,2487.0,1732.5,M
F946,-0.19692807192807193,3.927236348232256,853.5,2360.0,1606.75,Hybrid
F947,-0.2964951714951715,9.02646381293296,335.5,3142.0,1738.75,M
F948,0.08941058941058941,4.704415766997528,1810.5,2515.0,2162.75,M
F949,-0.09960872460872461,0.9785154858881242,1584.5,1638.0,1611.25,Hybrid
F950,0.13374125874125875,-2.370449506856133,2372.0,935.0,1653.5,Hybrid
F951,-0.11122211122211122,1.8913165862860168,1495.5,1876.0,1685.75,Hybrid
F952,-0.2763902763902764,7.6062715597911605,418.5,3013.0,1715.75,Hybrid
F953,0.10726773226773227,0.392422277918385,2032.0,1512.0,1772.0,M
F954,-0.16183816183816183,2.229836540426305,1091.5,1952.0,1521.75,E
F955,0.1344905094905095,-3.6223442957296754,2376.5,731.0,1553.75,E
F956,0.0981934731934732,2.835404490334426,1911.0,2098.0,2004.5,M
F957,-0.36417748917748916,8.617376547995988,159.0,3112.0,1635.5,Hybrid
F958,-0.3581002331002331,5.546064264764389,177.0,2694.0,1435.5,E
F959,-0.14801864801864803,0.743753584605507,1205.5,1582.0,1393.75,E
F960,0.25661838161838163,-5.035785399075472,3041.0,532.0,1786.5,M
F961,-0.08861971361971362,3.064488126859942,1646.5,2157.0,1901.75,M
F962,0.2355144855144855,-3.858228639554845,2977.0,686.0,1831.5,M
F963,0.14323176823176823,-4.957895173575537,2471.0,542.0,1506.5,E
F964,-0.14693639693639693,2.949053983229973,1211.0,2128.0,1669.5,Hybrid
F965,0.1774891774891775,-2.1493442808457672,2735.0,973.0,1854.0,M
F966,0.47594072594072595,-19.577078064108207,3239.0,46.0,1642.5,Hybrid
F967,-0.3086913086913087,5.466267264814093,301.0,2683.0,1492.0,E
F968,0.11322011322011322,-0.6097104958675033,2109.5,1274.0,1691.75,Hybrid
F969,-0.24587912087912087,8.826187355821467,583.0,3124.0,1853.5,M
F970,-0.2536213786213786,4.179011821650029,540.5,2405.0,1472.75,E
F971,0.19755244755244755,-4.67024400106618,2831.5,587.0,1709.25,Hybrid
F972,0.12362637362637363,-0.3393205737152485,2242.0,1340.0,1791.0,M
F973,-0.09161671661671662,0.3642305361017506,1627.0,1505.0,1566.0,E
F974,0.16408591408591408,-3.9378431662084523,2629.5,673.0,1651.25,Hybrid
F975,-0.12537462537462538,1.1771639929352986,1391.0,1692.0,1541.5,E
F976,0.10102397602397602,-0.39942228454463446,1951.5,1326.0,1638.75,Hybrid
F977,0.10310522810522811,-0.13082591327783177,1982.0,1386.0,1684.0,Hybrid
F978,0.21807359307359309,-7.883600849433023,2919.0,313.0,1616.0,Hybrid
F979,-0.10127372627372627,2.2086955801194392,1565.5,1946.0,1755.75,M
F980,0.17465867465867466,-7.070089623749642,2707.0,368.0,1537.5,E
F981,-0.14202464202464202,3.85078290767418,1249.5,2338.0,1793.75,M
F982,-0.3484015984015984,9.854056226978962,200.0,3207.0,1703.5,Hybrid
F983,-0.3223859473859474,7.643987452887096,260.0,3019.0,1639.5,Hybrid
F984,0.12466699966699966,-5.725153102390728,2258.0,473.0,1365.5,E
F985,0.12987012987012986,-1.7435850664963581,2328.5,1038.0,1683.25,Hybrid
F986,0.11172161172161173,2.8942391738243316,2094.0,2117.0,2105.5,M
F987,-0.17436729936729936,1.8723044660677317,994.0,1866.0,1430.0,E
F988,0.23713786213786214,-9.62158430138469,2981.0,211.0,1596.0,Hybrid
F989,0.16454378954378954,-2.3302050152315985,2634.5,946.0,1790.25,M
F990,0.16604229104229104,-14.266407890533102,2648.0,88.0,1368.0,E
F991,-0.2400932400932401,2.2806041167230617,603.0,1967.0,1285.0,E
F992,-0.18194305694305693,0.6310116562358203,939.0,1562.0,1250.5,E
F993,0.09923409923409923,-0.21996991814962286,1924.0,1368.0,1646.0,Hybrid
F994,-0.4068847818847819,11.658323235096184,89.0,3250.0,1669.5,Hybrid
F995,-0.25957375957375955,6.063516267896453,507.5,2795.0,1651.25,Hybrid
F996,-0.159007659007659,2.283195368488812,1112.0,1968.0,1540.0,E
F997,0.15963203463203463,-2.386153602121034,2601.5,929.0,1765.25,M
F998,0.6427322677322678,-58.09171225319546,3264.0,4.0,1634.0,Hybrid
F999,0.1379037629037629,1.2038317433350727,2416.5,1703.0,2059.75,M
F1000,-0.11421911421911422,-1.2763367083836457,1469.5,1122.0,1295.75,E
F1001,0.0670995670995671,1.3689676077991422,1707.0,1749.0,1728.0,M
F1002,0.12154512154512155,-2.430095319904815,2220.0,922.0,1571.0,E
F1003,0.13936063936063936,-3.978000273266531,2440.0,671.0,1555.5,E
F1004,-0.2169080919080919,-5.841514930559569,720.0,461.0,590.5,E
F1005,0.4098817848817849,-14.34174627404807,3220.5,86.0,1653.25,Hybrid
F1006,-0.14930902430902432,6.595879177903811,1197.0,2883.0,2040.0,M
F1007,0.1100982350982351,-0.8627537426348937,2075.0,1220.0,1647.5,Hybrid
F1008,0.09299034299034299,2.1277716226305188,1847.0,1925.0,1886.0,M
F1009,0.20483682983682983,-4.955095212116298,2876.0,544.0,1710.0,Hybrid
F1010,-0.31314518814518816,3.6748359423097625,287.0,2297.0,1292.0,E
F1011,-0.28621378621378624,1.3540602296068514,373.0,1743.0,1058.0,E
F1012,0.1515984015984016,-3.8164184535806243,2542.5,693.0,1617.75,Hybrid
F1013,0.20795870795870797,-0.5620031436547706,2883.0,1286.0,2084.5,M
F1014,-0.11854811854811854,3.6058691274082477,1436.0,2279.0,1857.5,M
F1015,0.25632700632700633,-4.389136553546535,3040.0,622.0,1831.0,M
F1016,-0.26819014319014317,6.5210761128858294,461.0,2870.0,1665.5,Hybrid
F1017,0.10918248418248418,1.220144155979149,2064.5,1710.0,1887.25,M
F1018,0.20662670662670662,-4.465366491522573,2881.0,612.0,1746.5,M
F1019,-0.2707292707292707,4.754796694596976,441.0,2528.0,1484.5,E
F1020,-0.23876123876123875,7.548567632027897,609.0,3010.0,1809.5,M
F1021,-0.10064935064935066,0.5113454712259653,1573.0,1536.0,1554.5,E
F1022,0.18997668997668998,-4.9379212401372925,2793.5,547.0,1670.25,Hybrid
F1023,0.18668831168831168,-9.418423376730743,2784.5,219.0,1501.75,E
F1024,0.08703796203796203,0.16899163783488547,1788.5,1450.0,1619.25,Hybrid
F1025,-0.3946886446886447,9.695498470146283,111.5,3194.0,1652.75,Hybrid
F1026,0.09415584415584416,1.88361610058665,1868.5,1870.0,1869.25,M
F1027,0.13807026307026307,-1.5855141109092656,2418.0,1069.0,1743.5,M
F1028,-0.10843323343323344,2.5402560679472757,1522.0,2035.0,1778.5,M
F1029,-0.2777222777222777,6.4227604343603275,416.0,2848.0,1632.0,Hybrid
F1030,-0.11288711288711288,-1.2296362020004565,1483.5,1130.0,1306.75,E
F1031,-0.12133699633699634,3.5636876664324433,1414.0,2264.0,1839.0,M
F1032,0.1085997335997336,0.31479315317488954,2053.0,1492.0,1772.5,M
F1033,0.20425407925407926,-3.298956084919716,2873.5,783.0,1828.25,M
F1034,-0.219988344988345,6.871128687320748,704.0,2923.0,1813.5,M
F1035,-0.1796953046953047,3.586967605041515,961.5,2271.0,1616.25,Hybrid
F1036,0.11143023643023643,4.332656236089747,2089.0,2435.0,2262.0,M
F1037,-0.1532217782217782,-0.8941745291940819,1153.0,1208.0,1180.5,E
F1038,0.26406926406926406,-8.190110051973868,3055.0,291.0,1673.0,Hybrid
F1039,0.09299034299034299,1.533922206622357,1847.0,1791.0,1819.0,M
F1040,0.1277888777888778,-3.884099721268207,2294.0,681.0,1487.5,E
F1041,0.10947385947385947,1.8218933555989807,2071.5,1854.0,1962.75,M
F1042,0.10339660339660339,-0.9127809688997957,1986.5,1205.0,1595.75,Hybrid
F1043,0.13836163836163837,1.1497492531991256,2425.5,1682.0,2053.75,M
F1044,-0.11671661671661672,0.2596857400357635,1448.0,1478.0,1463.0,E
F1045,-0.19201631701631702,5.339593177366041,886.0,2658.0,1772.0,M
F1046,0.14473026973026973,-2.0286177386912954,2483.5,996.0,1739.75,M
F1047,-0.2746003996003996,5.097724724248849,422.5,2596.0,1509.25,E
F1048,-0.1547202797202797,4.335255179036814,1136.0,2436.0,1786.0,M
F1049,0.4332334332334332,-21.464352163573647,3230.0,37.0,1633.5,Hybrid
F1050,0.32996170496170496,-12.601967784431622,3166.0,117.0,1641.5,Hybrid
F1051,0.1295787545787546,-2.2746972189415544,2320.0,956.0,1638.0,Hybrid
F1052,-0.2403846153846154,2.5506051922249,599.5,2039.0,1319.25,E
F1053,0.1306193806193806,0.3502276176123331,2341.5,1501.0,1921.25,M
F1054,-0.07742257742257742,4.0223157212669705,1682.0,2378.0,2030.0,M
F1055,-0.2644855144855145,7.200640710774984,478.0,2962.0,1720.0,M
F1056,-0.4311521811521812,5.363871299353576,60.0,2664.0,1362.0,E
F1057,0.19472194472194473,-7.331398162063458,2820.0,353.0,1586.5,Hybrid
F1058,0.13686313686313686,-4.906538065165904,2405.0,552.0,1478.5,E
F1059,0.07617382617382618,2.3713877407869077,1736.0,1993.0,1864.5,M
F1060,-0.33233433233433235,0.12772776528962027,236.5,1442.0,839.25,E
F1061,-0.1368215118215118,2.5262281355082266,1290.5,2030.0,1660.25,Hybrid
F1062,0.11738261738261738,-1.3665153260837002,2167.5,1107.0,1637.25,Hybrid
F1063,0.5741341991341992,-43.19831785730888,3258.0,11.0,1634.5,Hybrid
F1064,0.1674991674991675,-3.0128766204886617,2662.5,838.0,1750.25,M
F1065,0.24383949383949383,-6.18581719995602,2999.5,423.0,1711.25,Hybrid
F1066,0.10443722943722944,-0.9503045034904218,1997.5,1200.0,1598.75,Hybrid
F1067,-0.27326839826839827,4.559097687546426,429.5,2492.0,1460.75,E
F1068,0.16408591408591408,-2.6113208637326437,2629.5,896.0,1762.75,M
F1069,-0.17137029637029638,5.916658334005355,1017.0,2777.0,1897.0,M
F1070,0.11143023643023643,-2.9317154859088745,2089.0,848.0,1468.5,E
F1071,0.13702963702963702,-3.840420107452566,2408.0,691.0,1549.5,E
F1072,0.10339660339660339,-8.474017650537522,1986.5,273.0,1129.75,E
F1073,0.1627122877122877,-3.2570491011203444,2623.0,792.0,1707.5,Hybrid
F1074,-0.19201631701631702,3.4385308442051397,886.0,2238.0,1562.0,E
F1075,0.12408424908424909,1.1861205867914322,2249.0,1696.0,1972.5,M
F1076,-0.2385947385947386,5.792818138211253,612.0,2756.0,1684.0,Hybrid
F1077,0.21361971361971363,-4.53234247382354,2906.0,603.0,1754.5,M
F1078,0.10056610056610056,-0.3289917646389142,1943.5,1345.0,1644.25,Hybrid
F1079,-0.33383283383283385,5.757254285860945,232.0,2747.0,1489.5,E
F1080,0.1292873792873793,-4.005002632743825,2312.0,667.0,1489.5,E
F1081,0.24933399933399933,-16.052812995240725,3016.5,70.0,1543.25,E
F1082,0.14044289044289043,-0.0702405988920205,2451.5,1401.0,1926.25,M
F1083,0.3463619713619714,-9.856132866355516,3180.0,197.0,1688.5,Hybrid
F1084,-0.16641691641691642,4.439025376388173,1055.0,2459.0,1757.0,M
F1085,0.45825008325008326,-20.471726537035604,3238.0,43.0,1640.5,Hybrid
F1086,0.1306193806193806,2.018152414672784,2341.5,1899.0,2120.25,M
F1087,-0.140984015984016,5.958688696257674,1255.0,2783.0,2019.0,M
F1088,0.175990675990676,-3.5688224364046093,2716.0,742.0,1729.0,M
F1089,0.1272061272061272,-4.59399941155057,2285.5,594.0,1439.75,E
F1090,-0.4353146853146853,10.907920188362787,56.0,3237.0,1646.5,Hybrid
F1091,-0.22477522477522477,6.331817610468136,675.0,2839.0,1757.0,M
F1092,0.3961871461871462,-19.396942399944656,3215.0,47.0,1631.0,Hybrid
F1093,0.11217948717948718,-3.9003748566140146,2098.0,678.0,1388.0,E
F1094,0.15904928404928406,-1.2096254757680143,2597.0,1137.0,1867.0,M
F1095,-0.15426240426240426,0.13331504328016308,1141.0,1443.0,1292.0,E
F1096,-0.14294039294039293,0.17708790675594344,1241.0,1453.0,1347.0,E
F1097,0.23147685647685648,-8.156443852986953,2959.0,292.0,1625.5,Hybrid
F1098,-0.36105561105561107,3.3036356923870613,170.0,2220.0,1195.0,E
F1099,-0.3583916083916084,2.701734643423052,174.5,2067.0,1120.75,E
F1100,-0.32788045288045287,4.998834355040536,246.0,2577.0,1411.5,E
F1101,-0.09236596736596736,-0.20350912188546744,1624.0,1372.0,1498.0,E
F1102,-0.1483100233100233,-0.48999600784105724,1203.0,1299.0,1251.0,E
F1103,0.22777222777222778,-9.192143808709016,2945.0,229.0,1587.0,Hybrid
F1104,0.20292207792207792,-3.7095726971156324,2864.5,713.0,1788.75,M
F1105,0.09507159507159507,-4.501996340951834,1882.0,606.0,1244.0,E
F1106,0.14160839160839161,-2.636955705018174,2464.0,890.0,1677.0,Hybrid
F1107,0.1687062937062937,-4.917984254197933,2671.0,549.0,1610.0,Hybrid
F1108,0.16941391941391942,-2.731687047261964,2675.0,872.0,1773.5,M
F1109,0.1647935397935398,-5.349787293412007,2637.0,503.0,1570.0,E
F1110,-0.14085914085914086,2.349904416457619,1256.0,1991.0,1623.5,Hybrid
F1111,-0.13936063936063936,5.139457251071903,1268.0,2603.0,1935.5,M
F1112,-0.23547286047286048,4.907733783568624,626.0,2558.0,1592.0,Hybrid
F1113,0.31256243756243757,-13.936144435696594,3139.5,93.0,1616.25,Hybrid
F1114,0.085997335997336,2.8705372361552293,1779.0,2110.0,1944.5,M
F1115,0.1515984015984016,0.5473646697332839,2542.5,1543.0,2042.75,M
F1116,0.20408757908757907,-4.402677409713711,2872.0,619.0,1745.5,M
F1117,0.19963369963369965,-2.7096322174505545,2849.0,875.0,1862.0,M
F1118,0.13865301365301366,-0.10340482147624641,2434.5,1393.0,1913.75,M
F1119,-0.10081585081585082,3.1692006797409675,1571.5,2185.0,1878.25,M
F1120,0.0862887112887113,-0.9505154257686215,1782.5,1199.0,1490.75,E
F1121,0.21374458874458874,-7.301795845093338,2907.0,355.0,1631.0,Hybrid
F1122,0.18269230769230768,-1.7302896469513342,2769.0,1041.0,1905.0,M
F1123,-0.06701631701631702,3.5353566794010405,1692.5,2257.0,1974.75,M
F1124,-0.08071095571095571,1.2662548681554284,1677.5,1720.0,1698.75,Hybrid
F1125,-0.14518814518814518,2.2315497054702362,1222.5,1953.0,1587.75,Hybrid
F1126,-0.12745587745587744,3.524052026725265,1373.0,2255.0,1814.0,M
F1127,-0.1190892440892441,0.6896252794837565,1430.0,1573.0,1501.5,E
F1128,-0.19946719946719946,4.754218467208382,842.0,2527.0,1684.5,Hybrid
F1129,0.17166167166167165,-1.491143311900359,2689.0,1087.0,1888.0,M
F1130,0.14356476856476857,-4.776210961318164,2474.0,566.0,1520.0,E
F1131,-0.3396187146187146,10.246367820361705,220.5,3218.0,1719.25,M
F1132,-0.22847985347985347,5.769846904706668,658.0,2750.0,1704.0,Hybrid
F1133,0.07584082584082584,-1.189346291077456,1735.0,1142.0,1438.5,E
F1134,0.12466699966699966,-3.8442815617036388,2258.0,690.0,1474.0,E
F1135,0.4024309024309024,-16.673718812614176,3217.0,65.0,1641.0,Hybrid
F1136,0.10056610056610056,0.9973688150824174,1943.5,1646.0,1794.75,M
F1137,0.26673326673326675,-9.44641571336927,3062.5,218.0,1640.25,Hybrid
F1138,-0.22623210123210125,6.328021556109583,671.5,2837.0,1754.25,M
F1139,0.11322011322011322,0.02056006669668875,2109.5,1418.0,1763.75,M
F1140,-0.3633033633033633,7.658671275240934,163.0,3021.0,1592.0,Hybrid
F1141,-0.1871045621045621,3.9028604811589958,912.5,2352.0,1632.25,Hybrid
F1142,0.4098817848817849,-19.121655105639682,3220.5,48.0,1634.25,Hybrid
F1143,0.12987012987012986,-4.34956303537566,2328.5,625.0,1476.75,E
F1144,-0.11825674325674326,3.4502039798771307,1438.5,2240.0,1839.25,M
F1145,-0.18044455544455545,2.735532237659257,953.0,2071.0,1512.0,E
F1146,-0.21674159174159174,1.8276291623546683,722.0,1858.0,1290.0,E
F1147,0.17124542124542125,-2.3937822610869333,2686.0,925.0,1805.5,M
F1148,-0.1342823842823843,2.845466739614544,1313.5,2107.0,1710.25,Hybrid
F1149,0.12895437895437895,-0.13320562298704175,2304.5,1385.0,1844.75,M
F1150,0.13045288045288045,-3.002126647203319,2336.5,842.0,1589.25,Hybrid
F1151,0.09253246753246754,1.1333297501035418,1842.0,1679.0,1760.5,M
F1152,0.2177822177822178,-8.269101998906997,2918.0,285.0,1601.5,Hybrid
F1153,-0.22731435231435232,6.713065950141321,665.0,2900.0,1782.5,M
